pkg1 file1 pkg2 file2 pairFreq clusterid expected
genomebrowser/gbrender transcript.h genomebrowser/gbrender windowaccum.h 2 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbscalestate.h 2 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbview.h 2 3 TRUE
genomebrowser gbplotzoomer.h genomebrowser gbmainwindow.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gb.h 2 3 TRUE
genomebrowser/gbrender scene.h genomebrowser/gbrender generenderer.h 2 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender view.h 2 3 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gblandmarkview.h 2 3 TRUE
genomebrowser/gbrender seqgenerator.h genomebrowser/gbrender featuregenerator.h 2 3 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender histogram.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbconsole.h 2 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbplotstate.h 2 3 TRUE
genomebrowser gbplotsizer.h genomebrowser gb.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gbaxisalignmentwidget.h 2 3 TRUE
genomebrowser gbzoommanager.h genomebrowser gb.h 2 3 TRUE
genomebrowser gbplotsizer.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplotsizer.h 2 3 TRUE
genomebrowser/gbrender windowaccum.h genomebrowser/gbrender generenderer.h 2 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbscalestate.h 2 3 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender histogram.h 2 3 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbaxisalignment.h 2 3 TRUE
genomebrowser gbmainwindow.h genomebrowser gblandmarkview.h 2 3 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gbstate.h 2 3 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gblandmarkview.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gboptionsutil.h 2 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbaxisalignment.h 2 3 TRUE
genomebrowser gbplotgroup.h genomebrowser gboptionsutil.h 2 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gbplotgroup.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gbcontroltree.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbinputhandler.h 2 3 TRUE
genomebrowser gb.h genomebrowser gbplotzoomer.h 2 3 TRUE
genomebrowser gbinputhandler.h genomebrowser gb.h 2 3 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender histogram.h 2 3 TRUE
genomebrowser gbplotsizer.h genomebrowser gbzoommanager.h 2 3 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender label.h 2 3 TRUE
genomebrowser gbrootstate.h genomebrowser gbplottracker.h 2 3 TRUE
genomebrowser/gbrender transcript.h genomebrowser/gbrender seqrenderer.h 2 3 TRUE
genomebrowser gblandmarkview.h genomebrowser gboptionsutil.h 2 3 TRUE
genomebrowser gbstate.h genomebrowser gbzoommanager.h 2 3 TRUE
genomebrowser gbview.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender generenderer.h 2 3 TRUE
genomebrowser gbscalestate.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser gbplotstate.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser/gbrender seqgenerator.h genomebrowser/gbrender windowaccum.h 2 3 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender featuregenerator.h 2 3 TRUE
genomebrowser/gbrender windowaccum.h genomebrowser/gbrender featuregenerator.h 2 3 TRUE
genomebrowser/gbrender transcript.h genomebrowser/gbrender histogram.h 2 3 TRUE
genomebrowser/gbrender transcript.h genomebrowser/gbrender seqgenerator.h 2 3 TRUE
genomebrowser gbplotgroup.h genomebrowser gbitem.h 2 3 TRUE
genomebrowser gbcontroltree.h genomebrowser gbview.h 2 3 TRUE
genomebrowser gbplotmessage.h genomebrowser gbplot.h 2 3 TRUE
genomebrowser gbplotview.h genomebrowser gbconsole.h 2 3 TRUE
genomebrowser gbplot.h genomebrowser gbsearchbox.h 2 3 TRUE
genomebrowser gbplotview.h genomebrowser gbmainwindow.h 2 3 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbcontrolpanel.h 2 3 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender generenderer.h 2 3 TRUE
gacore httpreader.h gaserver gafeaturesresponder.h 7 4 FALSE
gaserver gafeaturesresponder.h gacore gafeaturesourceinfo.h 4 4 FALSE
gacore coveragereader.h gaserver gafeaturesresponder.h 4 4 FALSE
gaserver gafeaturesresponder.h gacore bamfile.h 4 4 FALSE
package targz2sh gacore gafeaturesourceinfo.h 3 4 FALSE
gacore bamfile.h annotationserver test.h 3 4 FALSE
package targz2sh gacore bamfile.h 3 4 FALSE
package targz2sh annotationserver test.h 3 4 FALSE
package targz2sh gacore coveragereader.h 3 4 FALSE
gacore gafeaturesourceinfo.h annotationserver test.h 3 4 FALSE
gacore coveragefile.h gaserver gafeaturesresponder.h 3 4 FALSE
gacore coveragefile.h annotationserver test.h 3 4 FALSE
gaserver gafeaturesresponder.h annotationserver test.h 3 4 FALSE
package targz2sh gacore coveragefile.h 3 4 FALSE
package targz2sh gaserver gafeaturesresponder.h 3 4 FALSE
gacore httpreader.h package targz2sh 3 4 FALSE
gacore httpreader.h annotationserver test.h 3 4 FALSE
gacore coveragereader.h annotationserver test.h 3 4 FALSE
gaserver gafeaturesresponder.h gacore gaglobal.h 3 4 FALSE
ghicore sqlitedatabase.h gacore gaglobal.h 2 4 FALSE
genomebrowser/gbrender gafeaturecursor.h gacore bamfile.h 2 4 FALSE
gacore gafeaturesourceinfo.h gacore bamfile.h 8 4 TRUE
gacore httpreader.h gacore bamfile.h 5 4 TRUE
gacore coveragereader.h gacore gafeaturesourceinfo.h 5 4 TRUE
gacore coveragereader.h gacore bamfile.h 5 4 TRUE
gacore httpreader.h gacore coveragereader.h 5 4 TRUE
gacore httpreader.h gacore gafeaturesourceinfo.h 5 4 TRUE
gacore bamfile.h gacore bamreaderworker.h 5 4 TRUE
gacore httpreader.h gacore coveragefile.h 4 4 TRUE
gacore coveragefile.h gacore gafeaturesourceinfo.h 4 4 TRUE
gacore gafeaturesourceinfo.h gacore gaglobal.h 4 4 TRUE
gacore coveragefile.h gacore coveragereader.h 4 4 TRUE
gacore coveragefile.h gacore bamfile.h 4 4 TRUE
gacore packedschemaio.h gacore gaglobal.h 3 4 TRUE
gacore parsedschema.h gacore gaglobal.h 3 4 TRUE
gacore packedschemaio.h gacore parsedschema.h 3 4 TRUE
gacore packedschemaio.h gacore gafeaturesourceinfo.h 3 4 TRUE
gacore precomputerunner.h gacore bamfile.h 3 4 TRUE
gacore gaglobal.h gacore bamfile.h 3 4 TRUE
gacore precomputerunner.h gacore gaglobal.h 3 4 TRUE
gacore parsedschema.h gacore gafeaturesourceinfo.h 3 4 TRUE
gacore httpreader.h gacore bamreaderworker.h 2 4 TRUE
gacore idf2readerworker.h gacore precomputerunner.h 2 4 TRUE
gacore bamreaderworker.h gacore httputil.h 2 4 TRUE
gacore idf2readerworker.h gacore bamfile.h 2 4 TRUE
gacore bamfile.h gacore httputil.h 2 4 TRUE
gacore idf2readerworker.h gacore gaglobal.h 2 4 TRUE
gacore httpreader.h gacore gaglobal.h 2 4 TRUE
genomebrowser gbsourceitemmodel.h gacore gasourceregistry.h 6 5 FALSE
gacore gasourceregistry.h genomebrowser gbadddialog.h 5 5 FALSE
gacore idf2.h genomebrowser gbsourceitemmodel.h 3 5 FALSE
genomebrowser genomebrowser.h gacore gasourceregistry.h 3 5 FALSE
genomebrowser gbmanagesourcesdialog.h gacore gasourceregistry.h 2 5 FALSE
gacore idf2.h gacore gasourceregistry.h 5 5 TRUE
genomebrowser gbsourceitemmodel.h genomebrowser gbadddialog.h 4 5 TRUE
gacore gafeaturewriter.h gacore gasourceregistry.h 3 5 TRUE
genomebrowser genomebrowser.h genomebrowser gbsourceitemmodel.h 2 5 TRUE
gacore idf2.h gacore gafeaturewriter.h 2 5 TRUE
genomebrowser genomebrowser.h genomebrowser gbadddialog.h 2 5 TRUE
genomebrowser gbmanagesourcesdialog.h genomebrowser gbadddialog.h 2 5 TRUE
genomebrowser genomebrowser.h genomebrowser gbmanagesourcesdialog.h 2 5 TRUE
ghicore util.h genomebrowser gbscaleengine.h 5 6 FALSE
genomebrowser gbscaleengine.h genomebrowser gbscalepaint.h 5 6 TRUE
3rdparty/bamtools/src/api api_global.h 3rdparty/bamtools/src/api/internal BamReader_p.h 4 7 FALSE
3rdparty/bamtools/src/api/internal BamToolsIndex_p.h 3rdparty/bamtools/src/api api_global.h 4 7 FALSE
3rdparty/bamtools/src/api/internal BamReader_p.h 3rdparty/bamtools/src/api BamAlignment.h 4 7 FALSE
3rdparty/bamtools/src/api/internal BamToolsIndex_p.h 3rdparty/bamtools/src/api BamAlignment.h 4 7 FALSE
3rdparty/bamtools/src/api/internal BamToolsIndex_p.h gacore gafeaturereader.h 3 7 FALSE
gacore gafeaturereader.h 3rdparty/bamtools/src/api/internal BamReader_p.h 3 7 FALSE
3rdparty/bamtools/src/api api_global.h gacore gafeaturereader.h 3 7 FALSE
gacore gafeaturereader.h 3rdparty/bamtools/src/api BamAlignment.h 3 7 FALSE
gacore idf2reader.h gacore gafeaturereader.h 9 7 TRUE
gacore gafeaturereader.h gacore gafeature.h 7 7 TRUE
gacore gafeaturereaderworker.h gacore gafeaturereader.h 6 7 TRUE
gacore gafeaturereaderworker.h gacore idf2reader.h 5 7 TRUE
gacore gafeaturereader.h gacore gathreadmanager.h 4 7 TRUE
3rdparty/bamtools/src/api api_global.h 3rdparty/bamtools/src/api BamAlignment.h 4 7 TRUE
3rdparty/bamtools/src/api/internal BamToolsIndex_p.h 3rdparty/bamtools/src/api/internal BamReader_p.h 4 7 TRUE
gacore idf2reader.h gacore gafeature.h 4 7 TRUE
gacore idf2reader.h gacore gathreadmanager.h 3 7 TRUE
gacore idf2reader.h gacore gaindexes.h 3 7 TRUE
gacore gafeaturefilter.h gacore gafeaturereader.h 3 7 TRUE
gacore bambincache.h gacore gafeaturereader.h 2 7 TRUE
gacore gathreadmanager.h gacore gafeature.h 2 7 TRUE
gacore gathreadmanager.h gacore gaindexes.h 2 7 TRUE
gacore gafeaturecache.h gacore gafeaturereader.h 2 7 TRUE
gacore packedschemaparser.h gacore gafeaturereader.h 2 7 TRUE
gacore gafeaturereader.h gacore garegion.h 2 7 TRUE
gacore idf2reader.h gacore gafeaturesource.h 2 7 TRUE
gacore gafeaturereader.h gacore gaindexes.h 2 7 TRUE
gacore gafeaturesource.h gacore gafeature.h 2 7 TRUE
gacore gafeaturesource.h gacore gafeaturereader.h 2 7 TRUE
gacore bambincache.h gacore gafeature.h 2 7 TRUE
gacore gafeaturereaderworker.h gacore gathreadmanager.h 2 7 TRUE
gacore packedschemaparser.h gacore idf2reader.h 2 7 TRUE
gacore gafeaturesource.h gacore gathreadmanager.h 2 7 TRUE
gacore gaindexes.h gacore gafeature.h 2 7 TRUE
gacore gafeature.h gacore gafeaturecache.h 2 7 TRUE
gacore packedschemaparser.h gacore gafeaturereaderworker.h 2 7 TRUE
gacore bambincache.h gacore gafeaturecache.h 2 7 TRUE
gacore gafeaturesource.h gacore gaindexes.h 2 7 TRUE
gacore gafeaturefilter.h gacore gafeaturereaderworker.h 2 7 TRUE
3rdparty/bamtools/src/api/internal BamStandardIndex_p.h 3rdparty/bamtools/src/api BamIndex.h 4 8 FALSE
3rdparty/bamtools/src/api BamIndex.h 3rdparty/bamtools/src/api/internal BamRandomAccessController_p.h 4 8 FALSE
3rdparty/bamtools/src/api BamReader.h 3rdparty/bamtools/src/api/internal BamRandomAccessController_p.h 4 8 FALSE
3rdparty/bamtools/src/api/internal BamStandardIndex_p.h 3rdparty/bamtools/src/api BamReader.h 4 8 FALSE
3rdparty/bamtools/src/api BamReader.h 3rdparty/bamtools/src/api BamIndex.h 4 8 TRUE
3rdparty/bamtools/src/api/internal BamStandardIndex_p.h 3rdparty/bamtools/src/api/internal BamRandomAccessController_p.h 4 8 TRUE
genomebrowser/gbrender util.h package package_svs_mac.sh 3 9 FALSE
genomebrowser/gbrender util.h svs gqwtgenomebrowseritem.h 3 9 FALSE
genomebrowser sqlitedatasource.h genomebrowser/gbrender util.h 3 9 FALSE
genomebrowser sqlitedatasource.h genomebrowser/gbrender worker.h 3 9 FALSE
genomebrowser/gbrender util.h svs appversion.h 3 9 FALSE
svs gqwtgenomebrowseritem.h package package_svs_mac.sh 3 9 FALSE
genomebrowser sqlitedatasource.h genomebrowser/gbrender coveragerenderer.h 3 9 FALSE
genomebrowser sqlitedatasource.h genomebrowser/gbrender pileuprenderer.h 3 9 FALSE
svs stattransfer.h package package_svs_mac.sh 3 9 FALSE
package package_svs_mac.sh svs appversion.h 3 9 FALSE
svs spreadsheetviewer.h package package_svs_mac.sh 3 9 FALSE
genomebrowser/gbrender util.h svs stattransfer.h 3 9 FALSE
genomebrowser/gbrender util.h svs spreadsheetviewer.h 2 9 FALSE
genomebrowser gbrenderworker.h genomebrowser/gbrender pileuprenderer.h 2 9 FALSE
genomebrowser/gbrender bamutil.h genomebrowser gbrenderworker.h 2 9 FALSE
genomebrowser gbrendertree.h genomebrowser/gbrender util.h 2 9 FALSE
genomebrowser gbrendertree.h genomebrowser/gbrender pileuprenderer_aux.h 2 9 FALSE
genomebrowser gbpileuprenderer_aux.h genomebrowser/gbrender pileuprenderer_aux.h 2 9 FALSE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender pileuprenderer.h 23 9 TRUE
genomebrowser gbpileupitem.h genomebrowser gbrenderworker.h 20 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender pileuprenderer.h 19 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender pileuprenderer.h 19 9 TRUE
genomebrowser/gbrender pileuprenderer.h genomebrowser/gbrender util.h 19 9 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender util.h 18 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender coveragerenderer.h 18 9 TRUE
genomebrowser gbrenderworker.h genomebrowser gbrendertree.h 18 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender util.h 16 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender rendererbase.h 16 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender util.h 16 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender coveragerenderer.h 15 9 TRUE
genomebrowser gbrenderworker.h genomebrowser gbrenderutil.h 14 9 TRUE
genomebrowser gbpileupitem.h genomebrowser gbrendertree.h 14 9 TRUE
genomebrowser gbrenderworker.h genomebrowser magicdatasource.h 14 9 TRUE
genomebrowser gbrenderworker.h genomebrowser gbrenderitem.h 14 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender coveragerenderer.h 13 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender pileuprenderer.h 13 9 TRUE
genomebrowser gbrendertree.h genomebrowser gbrenderitem.h 13 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender util.h 11 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbpileupitem.h 11 9 TRUE
genomebrowser gbpileupitem.h genomebrowser magicdatasource.h 10 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbrenderworker.h 10 9 TRUE
genomebrowser/gbrender pileupaux.h genomebrowser/gbrender pileuprenderer.h 9 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender worker.h 9 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender rendererbase.h 8 9 TRUE
genomebrowser gbpileuprenderer_aux.h genomebrowser gbrenderworker.h 8 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbrenderitem.h 8 9 TRUE
genomebrowser gbpileuprenderer_aux.h genomebrowser gbrenderutil.h 8 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbrendertree.h 7 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender pileupaux.h 7 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbrendertree.h 7 9 TRUE
genomebrowser gbrendertree.h genomebrowser gbrenderutil.h 7 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbpileupitem.h 7 9 TRUE
genomebrowser/gbrender pileupaux.h genomebrowser/gbrender bamutil.h 7 9 TRUE
genomebrowser/gbrender pileupaux.h genomebrowser/gbrender coveragerenderer.h 7 9 TRUE
genomebrowser gbrenderitem.h genomebrowser targetedevent.h 6 9 TRUE
genomebrowser gbrendertree.h genomebrowser magicdatasource.h 6 9 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender pileupaux.h 6 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbrenderutil.h 6 9 TRUE
genomebrowser targetedevent.h genomebrowser gbpileupitem.h 6 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbrenderitem.h 6 9 TRUE
genomebrowser gbpileuprenderer_aux.h genomebrowser gbrendertree.h 6 9 TRUE
genomebrowser targetedevent.h genomebrowser gbrenderworker.h 6 9 TRUE
genomebrowser gbrenderloader.h genomebrowser gbpileupitem.h 6 9 TRUE
genomebrowser gbrenderloader.h genomebrowser magicdatasource.h 5 9 TRUE
genomebrowser/gbrender pileuprenderer.h genomebrowser/gbrender pileuprenderer_aux.h 5 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender pileupaux.h 5 9 TRUE
genomebrowser gbrenderitem.h genomebrowser magicdatasource.h 5 9 TRUE
genomebrowser gbrendertree.h genomebrowser gbrendernodeid.h 5 9 TRUE
genomebrowser gbrendermanager.h genomebrowser gbpileupitem.h 5 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbrenderworker.h 5 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbrendernodeid.h 5 9 TRUE
genomebrowser gbrenderloader.h genomebrowser gbrenderworker.h 5 9 TRUE
genomebrowser gbrendernodeid.h genomebrowser gbpileupitem.h 5 9 TRUE
genomebrowser gbpileupitem.h genomebrowser gbrenderutil.h 5 9 TRUE
genomebrowser sqliteutil.h genomebrowser gbpileupitem.h 4 9 TRUE
genomebrowser gbrenderitem.h genomebrowser gbrendernodeid.h 4 9 TRUE
genomebrowser gbrendermanager.h genomebrowser gbrenderworker.h 4 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender bamutil.h 4 9 TRUE
genomebrowser magicdatasource.h genomebrowser sqliteutil.h 4 9 TRUE
genomebrowser/gbrender pileuprenderer_aux.h genomebrowser/gbrender util.h 4 9 TRUE
genomebrowser gbrenderworker.h genomebrowser sqliteutil.h 4 9 TRUE
genomebrowser gbrendertree.h genomebrowser targetedevent.h 4 9 TRUE
genomebrowser gbrendermanager.h genomebrowser magicdatasource.h 4 9 TRUE
package package_svs_win.sh package package_svs_mac.sh 4 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender pileuprenderer_aux.h 4 9 TRUE
svs gqwtgenomebrowseritem.h svs appversion.h 4 9 TRUE
genomebrowser gbrenderworker.h genomebrowser sqlitedatasource.h 4 9 TRUE
svs stattransfer.h svs gqwtgenomebrowseritem.h 4 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser targetedevent.h 4 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender pileuprenderer.h 4 9 TRUE
svs stattransfer.h svs appversion.h 4 9 TRUE
genomebrowser gbrenderidset.h genomebrowser magicdatasource.h 4 9 TRUE
genomebrowser gbrendermanager.h genomebrowser sqliteutil.h 4 9 TRUE
svs stattransfer.h svs spreadsheetviewer.h 3 9 TRUE
genomebrowser/gbrender generator.h genomebrowser/gbrender rendererbase.h 3 9 TRUE
genomebrowser/gbrender generator.h genomebrowser/gbrender pileuprenderer.h 3 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender coveragerenderer.h 3 9 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender pileuprenderer_aux.h 3 9 TRUE
genomebrowser sqliteexception.h genomebrowser gbrenderloader.h 3 9 TRUE
genomebrowser sqlitedatasource.h genomebrowser gbpileuprenderer_aux.h 3 9 TRUE
genomebrowser gbrendernodeid.h genomebrowser gbrenderworker.h 3 9 TRUE
svs spreadsheetviewer.h svs appversion.h 3 9 TRUE
genomebrowser/gbrender pileupaux.h genomebrowser/gbrender generator.h 3 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender pileupaux.h 3 9 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser gbrenderloader.h 3 9 TRUE
genomebrowser gbrenderutil.h genomebrowser targetedevent.h 3 9 TRUE
genomebrowser gbrenderutil.h genomebrowser magicdatasource.h 3 9 TRUE
svs apighi.h svs appversion.h 3 9 TRUE
genomebrowser gbrendertree.h genomebrowser gbrenderloader.h 3 9 TRUE
genomebrowser sqliteexception.h genomebrowser gbrenderworker.h 3 9 TRUE
genomebrowser sqlitedatasource.h genomebrowser gbrendertree.h 3 9 TRUE
genomebrowser gbrendernodeid.h genomebrowser magicdatasource.h 3 9 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser gbrendertree.h 3 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender generator.h 3 9 TRUE
genomebrowser sqlitedatasource.h genomebrowser gbrenderutil.h 3 9 TRUE
svs spreadsheetviewer.h svs gqwtgenomebrowseritem.h 3 9 TRUE
svs pythonwrappers.h svs apighi.h 3 9 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender coroutine_lite.h 3 9 TRUE
genomebrowser sqliteexception.h genomebrowser sqliteutil.h 3 9 TRUE
genomebrowser gbpileuprenderer_aux.h genomebrowser magicdatasource.h 3 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender worker.h 3 9 TRUE
genomebrowser/gbrender generator.h genomebrowser/gbrender coveragerenderer.h 3 9 TRUE
svs navigatorwindow.h svs apighi.h 3 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender pileuprenderer_aux.h 3 9 TRUE
svs viewer.h svs pythonwrappers.h 3 9 TRUE
svs navigatorwindow.h svs pythonwrappers.h 3 9 TRUE
svs gqwtgenomebrowseritem.h svs apighi.h 2 9 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender generator.h 2 9 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender pileuprenderer.h 2 9 TRUE
svs stattransfer.h svs apighi.h 2 9 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser sqliteutil.h 2 9 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender coroutine_macros.h 2 9 TRUE
genomebrowser sqliteexception.h genomebrowser gbrendermanager.h 2 9 TRUE
svs appversion.h svs apiplotwindow.h 2 9 TRUE
svs appversion.h svs pythonwrappers.h 2 9 TRUE
genomebrowser sqliteexception.h genomebrowser gbpileupitem.h 2 9 TRUE
svs gmainwindow.h svs apighi.h 2 9 TRUE
genomebrowser/gbrender coroutine_macros.h genomebrowser/gbrender pileuprenderer.h 2 9 TRUE
package package_gb_common.sh package package_svs_mac.sh 2 9 TRUE
svs navdata.h svs gqwtgenomebrowseritem.h 2 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser gbrenderscreentransform.h 2 9 TRUE
svs appversion.h svs navdata.h 2 9 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender coroutine_macros.h 2 9 TRUE
svs viewer.h svs stattransfer.h 2 9 TRUE
genomebrowser gbrenderidset.h genomebrowser gbrenderinterval.h 2 9 TRUE
genomebrowser gbpileupitem.h genomebrowser gbrenderscreentransform.h 2 9 TRUE
svs navigatorwindow.h svs gqwtgenomebrowseritem.h 2 9 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser gbrenderworker.h 2 9 TRUE
svs navdata.h svs spreadsheetviewer.h 2 9 TRUE
package package_svs_win.sh package package_gb_win.sh 2 9 TRUE
genomebrowser sqliteutil.h genomebrowser gbrendertree.h 2 9 TRUE
package package_svs_win.sh package package_tools_win.sh 2 9 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender generator.h 2 9 TRUE
svs stattransfer.h svs pythonwrappers.h 2 9 TRUE
svs viewer.h svs gqwtgenomebrowseritem.h 2 9 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender coroutine_macros.h 2 9 TRUE
package package_gb_win.sh package package_svs_mac.sh 2 9 TRUE
svs stattransfer.h svs navdata.h 2 9 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender coroutine_macros.h 2 9 TRUE
svs viewer.h svs appversion.h 2 9 TRUE
svs gqwtgenomebrowseritem.h svs pythonwrappers.h 2 9 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender coroutine.h 2 9 TRUE
package package_svs_win.sh package package_svs_common.sh 2 9 TRUE
svs appversion.h svs apiscriptnode.h 2 9 TRUE
svs apiscriptnode.h svs gqwtgenomebrowseritem.h 2 9 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender pileupaux.h 2 9 TRUE
package package_svs_win.sh package package_gb_common.sh 2 9 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender coveragerenderer.h 2 9 TRUE
genomebrowser gbrenderutil.h genomebrowser gbrenderitem.h 2 9 TRUE
svs gqwtgenomebrowseritem.h svs apiplotwindow.h 2 9 TRUE
svs stattransfer.h svs apiscriptnode.h 2 9 TRUE
svs appversion.h svs navigatorwindow.h 2 9 TRUE
svs stattransfer.h svs navigatorwindow.h 2 9 TRUE
genomebrowser sqliteexception.h genomebrowser magicdatasource.h 2 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender pileuprenderer_aux.h 2 9 TRUE
package package_svs_mac.sh package package_svs_lin.sh 2 9 TRUE
genomebrowser gbrenderscreentransform.h genomebrowser gbrenderworker.h 2 9 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender coroutine_lite.h 2 9 TRUE
genomebrowser gbrenderscreentransform.h genomebrowser gbrenderitem.h 2 9 TRUE
svs viewer.h svs spreadsheetviewer.h 2 9 TRUE
svs apiscriptnode.h svs spreadsheetviewer.h 2 9 TRUE
genomebrowser gbrenderscreentransform.h genomebrowser gbrendertree.h 2 9 TRUE
svs stattransfer.h svs apiplotwindow.h 2 9 TRUE
svs spreadsheetviewer.h svs apighi.h 2 9 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender worker.h 2 9 TRUE
svs spreadsheetviewer.h svs pythonwrappers.h 2 9 TRUE
svs license.h svs appversion.h 2 9 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender generator.h 2 9 TRUE
package package_gb_lin.sh package package_svs_lin.sh 2 9 TRUE
genomebrowser/gbrender coroutine_macros.h genomebrowser/gbrender pileupaux.h 2 9 TRUE
genomebrowser gbrenderinterval.h genomebrowser magicdatasource.h 2 9 TRUE
svs spreadsheetviewer.h svs apiplotwindow.h 2 9 TRUE
package package_svs_mac.sh package package_tools_win.sh 2 9 TRUE
svs navigatorwindow.h svs spreadsheetviewer.h 2 9 TRUE
ghicore genecolumn.h svs gqwtheatmapitem.h 2 10 FALSE
ghicore genotypecolumn.h ghicore genecolumn.h 2 10 TRUE
svs hapestimation.h svs gqwtheatmapitem.h 2 10 TRUE
